key,auc,auprc,accuracy,precision_,recall,f1,mcc,brier,specificity,threshold,train_time,ms_per_mol,n_params,epochs_run,stopped_early
BACE_PharmaJEGNN_0_42,0.816426816,,,,,,,,,,33.52723479,,,,
BACE_PharmaJEGNN_0_123,0.859313725,,,,,,,,,,34.58533096,,,,
BACE_PharmaJEGNN_0_456,0.851470027,,,,,,,,,,34.32847428,,,,
BACE_PharmaJEGNN_0_789,0.804812834,,,,,,,,,,35.1357348,,,,
BACE_PharmaJEGNN_0_1024,0.870272181,,,,,,,,,,35.20772195,,,,
BACE_PharmaJEGNN_0_2048,0.78313253,,,,,,,,,,35.04395461,,,,
BACE_PharmaJEGNN_0_3141,0.795610841,,,,,,,,,,35.18672609,,,,
BACE_PharmaJEGNN_0_9999,0.887058824,,,,,,,,,,34.91962218,,,,
BACE_PharmaJEGNN_0_7777,0.833094812,,,,,,,,,,35.07886219,,,,
BACE_PharmaJEGNN_0_5555,0.849419831,,,,,,,,,,35.04245758,,,,
BACE_PharmaJEGNN_0_1111,0.871308017,,,,,,,,,,34.48900294,,,,
BACE_PharmaJEGNN_0_2222,0.769528371,,,,,,,,,,34.98620582,,,,
BACE_PharmaJEGNN_0_3333,0.804924242,,,,,,,,,,35.40157533,,,,
BACE_PharmaJEGNN_0_4444,0.927288732,,,,,,,,,,34.92002797,,,,
BACE_PharmaJEGNN_0_6666,0.868777056,,,,,,,,,,35.06380033,,,,
BACE_PharmaJEGNN_0_8888,0.809022095,,,,,,,,,,34.95583892,,,,
BACE_PharmaJEGNN_0_314,0.833860759,,,,,,,,,,34.99113894,,,,
BACE_PharmaJEGNN_0_271,0.808400884,,,,,,,,,,35.28915787,,,,
BACE_PharmaJEGNN_0_1618,0.820850914,,,,,,,,,,35.06244206,,,,
BACE_PharmaJEGNN_0_1729,0.83985609,,,,,,,,,,35.0059123,,,,
BACE_D-MPNN_0_42,0.785889786,,,,,,,,,,7.556652308,,,,
BACE_D-MPNN_0_123,0.85372549,,,,,,,,,,8.405952215,,,,
BACE_D-MPNN_0_456,0.812332952,,,,,,,,,,7.631861925,,,,
BACE_D-MPNN_0_789,0.833333333,,,,,,,,,,9.066653013,,,,
BACE_D-MPNN_0_1024,0.870979145,,,,,,,,,,9.068241596,,,,
BACE_D-MPNN_0_2048,0.83681786,,,,,,,,,,8.11593914,,,,
BACE_D-MPNN_0_3141,0.792779126,,,,,,,,,,8.547286034,,,,
BACE_D-MPNN_0_9999,0.867254902,,,,,,,,,,7.651131868,,,,
BACE_D-MPNN_0_7777,0.799463327,,,,,,,,,,9.055248499,,,,
BACE_D-MPNN_0_5555,0.852760197,,,,,,,,,,9.058263063,,,,
BACE_D-MPNN_0_1111,0.871835443,,,,,,,,,,9.206347704,,,,
BACE_D-MPNN_0_2222,0.678518791,,,,,,,,,,8.362444639,,,,
BACE_D-MPNN_0_3333,0.847853535,,,,,,,,,,7.518049002,,,,
BACE_D-MPNN_0_4444,0.888380282,,,,,,,,,,8.331231356,,,,
BACE_D-MPNN_0_6666,0.840277778,,,,,,,,,,9.090154409,,,,
BACE_D-MPNN_0_8888,0.86886252,,,,,,,,,,9.093323946,,,,
BACE_D-MPNN_0_314,0.734177215,,,,,,,,,,8.995382309,,,,
BACE_D-MPNN_0_271,0.876197494,,,,,,,,,,7.596140623,,,,
BACE_D-MPNN_0_1618,0.834124473,,,,,,,,,,8.504486322,,,,
BACE_D-MPNN_0_1729,0.787469287,,,,,,,,,,8.079939365,,,,
BACE_GIN_0_42,0.779396279,,,,,,,,,,12.26272178,,,,
BACE_GIN_0_123,0.804313725,,,,,,,,,,12.2238543,,,,
BACE_GIN_0_456,0.81519664,,,,,,,,,,12.55890036,,,,
BACE_GIN_0_789,0.752049911,,,,,,,,,,12.45601678,,,,
BACE_GIN_0_1024,0.86620714,,,,,,,,,,10.34654069,,,,
BACE_GIN_0_2048,0.787030475,,,,,,,,,,10.90773344,,,,
BACE_GIN_0_3141,0.814219256,,,,,,,,,,9.090400219,,,,
BACE_GIN_0_9999,0.850196078,,,,,,,,,,10.85785651,,,,
BACE_GIN_0_7777,0.790071556,,,,,,,,,,9.170138597,,,,
BACE_GIN_0_5555,0.844233474,,,,,,,,,,11.48969054,,,,
BACE_GIN_0_1111,0.863924051,,,,,,,,,,11.35267687,,,,
BACE_GIN_0_2222,0.758935151,,,,,,,,,,12.37671709,,,,
BACE_GIN_0_3333,0.85966811,,,,,,,,,,12.644835,,,,
BACE_GIN_0_4444,0.845422535,,,,,,,,,,12.31612992,,,,
BACE_GIN_0_6666,0.81998557,,,,,,,,,,12.33706117,,,,
BACE_GIN_0_8888,0.847483633,,,,,,,,,,9.833539248,,,,
BACE_GIN_0_314,0.814697609,,,,,,,,,,11.08612847,,,,
BACE_GIN_0_271,0.9100958,,,,,,,,,,9.238935232,,,,
BACE_GIN_0_1618,0.824542897,,,,,,,,,,11.04500961,,,,
BACE_GIN_0_1729,0.772025272,,,,,,,,,,9.09739089,,,,
BACE_SchNet_0_42,0.801684802,,,,,,,,,,18.16343856,,,,
BACE_SchNet_0_123,0.828235294,,,,,,,,,,17.8291955,,,,
BACE_SchNet_0_456,0.727758687,,,,,,,,,,18.42176247,,,,
BACE_SchNet_0_789,0.843672014,,,,,,,,,,18.76331782,,,,
BACE_SchNet_0_1024,0.777306469,,,,,,,,,,18.68827939,,,,
BACE_SchNet_0_2048,0.787207654,,,,,,,,,,18.65925884,,,,
BACE_SchNet_0_3141,0.830805016,,,,,,,,,,18.23100185,,,,
BACE_SchNet_0_9999,0.815098039,,,,,,,,,,18.41352797,,,,
BACE_SchNet_0_7777,0.743291592,,,,,,,,,,17.91360021,,,,
BACE_SchNet_0_5555,0.745516878,,,,,,,,,,18.49558282,,,,
BACE_SchNet_0_1111,0.810829817,,,,,,,,,,18.60072422,,,,
BACE_SchNet_0_2222,0.744657332,,,,,,,,,,18.94665527,,,,
BACE_SchNet_0_3333,0.80275974,,,,,,,,,,18.65813136,,,,
BACE_SchNet_0_4444,0.79806338,,,,,,,,,,18.01185942,,,,
BACE_SchNet_0_6666,0.876533189,,,,,,,,,,18.51251864,,,,
BACE_SchNet_0_8888,0.74693126,,,,,,,,,,18.85552621,,,,
BACE_SchNet_0_314,0.789908579,,,,,,,,,,18.99364185,,,,
BACE_SchNet_0_271,0.842483419,,,,,,,,,,18.7817986,,,,
BACE_SchNet_0_1618,0.816543601,,,,,,,,,,18.38764906,,,,
BACE_SchNet_0_1729,0.766760267,,,,,,,,,,18.50610542,,,,
BACE_DimeNet_0_42,0.809231309,,,,,,,,,,12.44154406,,,,
BACE_DimeNet_0_123,0.84372549,,,,,,,,,,12.84371567,,,,
BACE_DimeNet_0_456,0.773195876,,,,,,,,,,12.7065022,,,,
BACE_DimeNet_0_789,0.854545455,,,,,,,,,,13.16299057,,,,
BACE_DimeNet_0_1024,0.858784023,,,,,,,,,,13.25074291,,,,
BACE_DimeNet_0_2048,0.817328136,,,,,,,,,,13.29430819,,,,
BACE_DimeNet_0_3141,0.748381877,,,,,,,,,,13.28171372,,,,
BACE_DimeNet_0_9999,0.895882353,,,,,,,,,,13.26184464,,,,
BACE_DimeNet_0_7777,0.802504472,,,,,,,,,,13.17111659,,,,
BACE_DimeNet_0_5555,0.825509845,,,,,,,,,,13.22992039,,,,
BACE_DimeNet_0_1111,0.867616034,,,,,,,,,,13.06438899,,,,
BACE_DimeNet_0_2222,0.755158438,,,,,,,,,,13.19987369,,,,
BACE_DimeNet_0_3333,0.844336219,,,,,,,,,,13.02590013,,,,
BACE_DimeNet_0_4444,0.880809859,,,,,,,,,,12.60792971,,,,
BACE_DimeNet_0_6666,0.871843434,,,,,,,,,,12.82688069,,,,
BACE_DimeNet_0_8888,0.862827332,,,,,,,,,,12.49799848,,,,
BACE_DimeNet_0_314,0.76169128,,,,,,,,,,12.7274406,,,,
BACE_DimeNet_0_271,0.881908622,,,,,,,,,,12.42585278,,,,
BACE_DimeNet_0_1618,0.869989451,,,,,,,,,,12.74676824,,,,
BACE_DimeNet_0_1729,0.820638821,,,,,,,,,,12.43332529,,,,
BACE_Uni-Mol_0_42,0.675236925,,,,,,,,,,24.37021589,,,,
BACE_Uni-Mol_0_123,0.795392157,,,,,,,,,,27.65167809,,,,
BACE_Uni-Mol_0_456,0.572164948,,,,,,,,,,19.84014797,,,,
BACE_Uni-Mol_0_789,0.776827094,,,,,,,,,,23.98462248,,,,
BACE_Uni-Mol_0_1024,0.809650053,,,,,,,,,,27.22930551,,,,
BACE_Uni-Mol_0_2048,0.675318923,,,,,,,,,,20.84113169,,,,
BACE_Uni-Mol_0_3141,0.674049353,,,,,,,,,,22.75837731,,,,
BACE_Uni-Mol_0_9999,0.795294118,,,,,,,,,,27.86415315,,,,
BACE_Uni-Mol_0_7777,0.730679785,,,,,,,,,,21.32436585,,,,
BACE_Uni-Mol_0_5555,0.749736287,,,,,,,,,,23.11728621,,,,
BACE_Uni-Mol_0_1111,0.815576653,,,,,,,,,,27.47105885,,,,
BACE_Uni-Mol_0_2222,0.674005158,,,,,,,,,,21.68032503,,,,
BACE_Uni-Mol_0_3333,0.746663059,,,,,,,,,,21.93293905,,,,
BACE_Uni-Mol_0_4444,0.783978873,,,,,,,,,,26.48285294,,,,
BACE_Uni-Mol_0_6666,0.715638528,,,,,,,,,,23.25157142,,,,
BACE_Uni-Mol_0_8888,0.815671031,,,,,,,,,,21.08844638,,,,
BACE_Uni-Mol_0_314,0.76714135,,,,,,,,,,25.00269318,,,,
BACE_Uni-Mol_0_271,0.739683125,,,,,,,,,,24.29622817,,,,
BACE_Uni-Mol_0_1618,0.753516174,,,,,,,,,,21.86277294,,,,
BACE_Uni-Mol_0_1729,0.763776764,,,,,,,,,,24.69751644,,,,
BACE_PharmaJEGNN_1_42,0.835556336,,,,,,,,,,34.15456152,,,,
BACE_PharmaJEGNN_1_123,0.875882353,,,,,,,,,,34.32642817,,,,
BACE_PharmaJEGNN_1_456,0.832187858,,,,,,,,,,34.59710979,,,,
BACE_PharmaJEGNN_1_789,0.818716578,,,,,,,,,,35.47222757,,,,
BACE_PharmaJEGNN_1_1024,0.856839873,,,,,,,,,,35.15699935,,,,
BACE_PharmaJEGNN_1_2048,0.781715096,,,,,,,,,,34.83973026,,,,
BACE_PharmaJEGNN_1_3141,0.817961165,,,,,,,,,,35.27716637,,,,
BACE_PharmaJEGNN_1_9999,0.876470588,,,,,,,,,,34.87305808,,,,
BACE_PharmaJEGNN_1_7777,0.791323792,,,,,,,,,,35.00902843,,,,
BACE_PharmaJEGNN_1_5555,0.852584388,,,,,,,,,,34.94592786,,,,
BACE_PharmaJEGNN_1_1111,0.856188467,,,,,,,,,,34.35616565,,,,
BACE_PharmaJEGNN_1_2222,0.762527634,,,,,,,,,,34.80870748,,,,
BACE_PharmaJEGNN_1_3333,0.823142136,,,,,,,,,,35.29976225,,,,
BACE_PharmaJEGNN_1_4444,0.915669014,,,,,,,,,,35.02038097,,,,
BACE_PharmaJEGNN_1_6666,0.865710678,,,,,,,,,,34.75975323,,,,
BACE_PharmaJEGNN_1_8888,0.793473813,,,,,,,,,,34.88247657,,,,
BACE_PharmaJEGNN_1_314,0.807313643,,,,,,,,,,35.20273447,,,,
BACE_PharmaJEGNN_1_271,0.782608696,,,,,,,,,,35.22889757,,,,
BACE_PharmaJEGNN_1_1618,0.815488748,,,,,,,,,,34.84679604,,,,
BACE_PharmaJEGNN_1_1729,0.787293787,,,,,,,,,,34.86011815,,,,
BACE_D-MPNN_1_42,0.779220779,,,,,,,,,,9.120323658,,,,
BACE_D-MPNN_1_123,0.874313725,,,,,,,,,,8.083868742,,,,
BACE_D-MPNN_1_456,0.798587247,,,,,,,,,,8.403210878,,,,
BACE_D-MPNN_1_789,0.834224599,,,,,,,,,,7.506931782,,,,
BACE_D-MPNN_1_1024,0.866560622,,,,,,,,,,8.350360394,,,,
BACE_D-MPNN_1_2048,0.833717222,,,,,,,,,,7.514574766,,,,
BACE_D-MPNN_1_3141,0.797835761,,,,,,,,,,8.401952028,,,,
BACE_D-MPNN_1_9999,0.833921569,,,,,,,,,,8.61099267,,,,
BACE_D-MPNN_1_7777,0.807423971,,,,,,,,,,9.09808445,,,,
BACE_D-MPNN_1_5555,0.844848805,,,,,,,,,,9.094778776,,,,
BACE_D-MPNN_1_1111,0.866033755,,,,,,,,,,8.98280859,,,,
BACE_D-MPNN_1_2222,0.667096536,,,,,,,,,,8.965569496,,,,
BACE_D-MPNN_1_3333,0.840007215,,,,,,,,,,8.390768766,,,,
BACE_D-MPNN_1_4444,0.885211268,,,,,,,,,,8.304377079,,,,
BACE_D-MPNN_1_6666,0.824675325,,,,,,,,,,7.565316916,,,,
BACE_D-MPNN_1_8888,0.874386252,,,,,,,,,,8.358510256,,,,
BACE_D-MPNN_1_314,0.761163854,,,,,,,,,,7.54953146,,,,
BACE_D-MPNN_1_271,0.872328666,,,,,,,,,,8.179225445,,,,
BACE_D-MPNN_1_1618,0.828146976,,,,,,,,,,8.187628269,,,,
BACE_D-MPNN_1_1729,0.802123552,,,,,,,,,,9.076154709,,,,
BACE_GIN_1_42,0.766760267,,,,,,,,,,12.63445735,,,,
BACE_GIN_1_123,0.852941176,,,,,,,,,,12.37916374,,,,
BACE_GIN_1_456,0.773959527,,,,,,,,,,12.21635747,,,,
BACE_GIN_1_789,0.798573975,,,,,,,,,,12.23639393,,,,
BACE_GIN_1_1024,0.866737363,,,,,,,,,,12.17064095,,,,
BACE_GIN_1_2048,0.806608788,,,,,,,,,,12.60219622,,,,
BACE_GIN_1_3141,0.813713592,,,,,,,,,,11.25405693,,,,
BACE_GIN_1_9999,0.905686275,,,,,,,,,,12.59130621,,,,
BACE_GIN_1_7777,0.81234347,,,,,,,,,,12.0196681,,,,
BACE_GIN_1_5555,0.812060478,,,,,,,,,,11.91038942,,,,
BACE_GIN_1_1111,0.891877637,,,,,,,,,,12.3048408,,,,
BACE_GIN_1_2222,0.777081798,,,,,,,,,,12.3021965,,,,
BACE_GIN_1_3333,0.864177489,,,,,,,,,,12.24220014,,,,
BACE_GIN_1_4444,0.893838028,,,,,,,,,,12.32315469,,,,
BACE_GIN_1_6666,0.821969697,,,,,,,,,,12.17643428,,,,
BACE_GIN_1_8888,0.88113748,,,,,,,,,,12.28892756,,,,
BACE_GIN_1_314,0.804764416,,,,,,,,,,12.02952075,,,,
BACE_GIN_1_271,0.906595431,,,,,,,,,,12.83499408,,,,
BACE_GIN_1_1618,0.82076301,,,,,,,,,,11.83393192,,,,
BACE_GIN_1_1729,0.787381537,,,,,,,,,,12.45916653,,,,
BACE_SchNet_1_42,0.811512812,,,,,,,,,,17.89109778,,,,
BACE_SchNet_1_123,0.819803922,,,,,,,,,,18.04583931,,,,
BACE_SchNet_1_456,0.732531501,,,,,,,,,,18.44102812,,,,
BACE_SchNet_1_789,0.836185383,,,,,,,,,,18.8346436,,,,
BACE_SchNet_1_1024,0.775715801,,,,,,,,,,18.26297188,,,,
BACE_SchNet_1_2048,0.783486889,,,,,,,,,,18.03538775,,,,
BACE_SchNet_1_3141,0.828377832,,,,,,,,,,18.57364368,,,,
BACE_SchNet_1_9999,0.81627451,,,,,,,,,,18.70242763,,,,
BACE_SchNet_1_7777,0.729248658,,,,,,,,,,18.13702178,,,,
BACE_SchNet_1_5555,0.740857947,,,,,,,,,,18.31350684,,,,
BACE_SchNet_1_1111,0.817510549,,,,,,,,,,18.31238914,,,,
BACE_SchNet_1_2222,0.745946942,,,,,,,,,,18.63077474,,,,
BACE_SchNet_1_3333,0.808531746,,,,,,,,,,18.5697453,,,,
BACE_SchNet_1_4444,0.796126761,,,,,,,,,,17.79311061,,,,
BACE_SchNet_1_6666,0.878878066,,,,,,,,,,18.51388812,,,,
BACE_SchNet_1_8888,0.742123568,,,,,,,,,,18.77805901,,,,
BACE_SchNet_1_314,0.801072433,,,,,,,,,,18.39609432,,,,
BACE_SchNet_1_271,0.819638909,,,,,,,,,,18.17335057,,,,
BACE_SchNet_1_1618,0.816455696,,,,,,,,,,17.99955559,,,,
BACE_SchNet_1_1729,0.773604774,,,,,,,,,,18.80390859,,,,
BACE_DimeNet_1_42,0.814496314,,,,,,,,,,13.1829865,,,,
BACE_DimeNet_1_123,0.842254902,,,,,,,,,,13.13106894,,,,
BACE_DimeNet_1_456,0.738067965,,,,,,,,,,13.08820367,,,,
BACE_DimeNet_1_789,0.85855615,,,,,,,,,,12.91363358,,,,
BACE_DimeNet_1_1024,0.86426299,,,,,,,,,,12.88674784,,,,
BACE_DimeNet_1_2048,0.822466336,,,,,,,,,,12.46873426,,,,
BACE_DimeNet_1_3141,0.757483819,,,,,,,,,,12.75378418,,,,
BACE_DimeNet_1_9999,0.900392157,,,,,,,,,,12.38875222,,,,
BACE_DimeNet_1_7777,0.804203936,,,,,,,,,,12.62750959,,,,
BACE_DimeNet_1_5555,0.824279184,,,,,,,,,,12.27604175,,,,
BACE_DimeNet_1_1111,0.88871308,,,,,,,,,,12.56732583,,,,
BACE_DimeNet_1_2222,0.757553427,,,,,,,,,,12.34287238,,,,
BACE_DimeNet_1_3333,0.855519481,,,,,,,,,,12.94193292,,,,
BACE_DimeNet_1_4444,0.873415493,,,,,,,,,,12.82445979,,,,
BACE_DimeNet_1_6666,0.871121934,,,,,,,,,,13.1554141,,,,
BACE_DimeNet_1_8888,0.867839607,,,,,,,,,,13.09642529,,,,
BACE_DimeNet_1_314,0.764855837,,,,,,,,,,13.1953702,,,,
BACE_DimeNet_1_271,0.880619013,,,,,,,,,,13.30860567,,,,
BACE_DimeNet_1_1618,0.867879747,,,,,,,,,,13.04365277,,,,
BACE_DimeNet_1_1729,0.775096525,,,,,,,,,,13.20397234,,,,
BACE_Uni-Mol_1_42,0.595472095,,,,,,,,,,19.12541842,,,,
BACE_Uni-Mol_1_123,0.826960784,,,,,,,,,,26.58593369,,,,
BACE_Uni-Mol_1_456,0.661130202,,,,,,,,,,24.69491458,,,,
BACE_Uni-Mol_1_789,0.772905526,,,,,,,,,,22.19683361,,,,
BACE_Uni-Mol_1_1024,0.749381407,,,,,,,,,,25.30581045,,,,
BACE_Uni-Mol_1_2048,0.708628632,,,,,,,,,,21.53843355,,,,
BACE_Uni-Mol_1_3141,0.692253236,,,,,,,,,,26.84457231,,,,
BACE_Uni-Mol_1_9999,0.769019608,,,,,,,,,,20.18784285,,,,
BACE_Uni-Mol_1_7777,0.757513417,,,,,,,,,,24.09150743,,,,
BACE_Uni-Mol_1_5555,0.759933193,,,,,,,,,,25.23644805,,,,
BACE_Uni-Mol_1_1111,0.776722925,,,,,,,,,,19.50760722,,,,
BACE_Uni-Mol_1_2222,0.698691968,,,,,,,,,,27.62050438,,,,
BACE_Uni-Mol_1_3333,0.735660173,,,,,,,,,,21.58706808,,,,
BACE_Uni-Mol_1_4444,0.79084507,,,,,,,,,,26.51777291,,,,
BACE_Uni-Mol_1_6666,0.73277417,,,,,,,,,,21.28662705,,,,
BACE_Uni-Mol_1_8888,0.892389525,,,,,,,,,,24.90474772,,,,
BACE_Uni-Mol_1_314,0.704553446,,,,,,,,,,25.87924242,,,,
BACE_Uni-Mol_1_271,0.775055269,,,,,,,,,,19.64528918,,,,
BACE_Uni-Mol_1_1618,0.768459916,,,,,,,,,,26.99912119,,,,
BACE_Uni-Mol_1_1729,0.743418743,,,,,,,,,,21.66614866,,,,
BACE_PharmaJEGNN_2_42,0.792558793,,,,,,,,,,59.63539362,,,,
BACE_PharmaJEGNN_2_123,0.86627451,,,,,,,,,,59.2773006,,,,
BACE_PharmaJEGNN_2_456,0.826842306,,,,,,,,,,59.73130918,,,,
BACE_PharmaJEGNN_2_789,0.840909091,,,,,,,,,,60.11368227,,,,
BACE_PharmaJEGNN_2_1024,0.880169671,,,,,,,,,,60.34559321,,,,
BACE_PharmaJEGNN_2_2048,0.756112686,,,,,,,,,,59.77528954,,,,
BACE_PharmaJEGNN_2_3141,0.845671521,,,,,,,,,,60.42702651,,,,
BACE_PharmaJEGNN_2_9999,0.887647059,,,,,,,,,,59.81496,,,,
BACE_PharmaJEGNN_2_7777,0.834347048,,,,,,,,,,59.72249389,,,,
BACE_PharmaJEGNN_2_5555,0.820059775,,,,,,,,,,59.72175956,,,,
BACE_PharmaJEGNN_2_1111,0.840365682,,,,,,,,,,59.92263889,,,,
BACE_PharmaJEGNN_2_2222,0.745394252,,,,,,,,,,59.8680079,,,,
BACE_PharmaJEGNN_2_3333,0.801406926,,,,,,,,,,60.00801134,,,,
BACE_PharmaJEGNN_2_4444,0.932042254,,,,,,,,,,59.91295552,,,,
BACE_PharmaJEGNN_2_6666,0.910263348,,,,,,,,,,59.87684345,,,,
BACE_PharmaJEGNN_2_8888,0.87346563,,,,,,,,,,59.86072779,,,,
BACE_PharmaJEGNN_2_314,0.813994374,,,,,,,,,,59.92544413,,,,
BACE_PharmaJEGNN_2_271,0.831982314,,,,,,,,,,60.38679051,,,,
BACE_PharmaJEGNN_2_1618,0.846431083,,,,,,,,,,59.7022543,,,,
BACE_PharmaJEGNN_2_1729,0.83950509,,,,,,,,,,59.60119867,,,,
BACE_D-MPNN_2_42,0.808880309,,,,,,,,,,10.93812203,,,,
BACE_D-MPNN_2_123,0.88,,,,,,,,,,10.78746653,,,,
BACE_D-MPNN_2_456,0.808896525,,,,,,,,,,11.22703409,,,,
BACE_D-MPNN_2_789,0.827896613,,,,,,,,,,10.1550045,,,,
BACE_D-MPNN_2_1024,0.869211736,,,,,,,,,,10.52970576,,,,
BACE_D-MPNN_2_2048,0.827250177,,,,,,,,,,10.30678916,,,,
BACE_D-MPNN_2_3141,0.83434466,,,,,,,,,,10.99360681,,,,
BACE_D-MPNN_2_9999,0.867647059,,,,,,,,,,10.87081623,,,,
BACE_D-MPNN_2_7777,0.799105546,,,,,,,,,,10.61411357,,,,
BACE_D-MPNN_2_5555,0.825421941,,,,,,,,,,10.48220301,,,,
BACE_D-MPNN_2_1111,0.848452883,,,,,,,,,,10.01017261,,,,
BACE_D-MPNN_2_2222,0.719878408,,,,,,,,,,10.57350826,,,,
BACE_D-MPNN_2_3333,0.815566378,,,,,,,,,,10.9090867,,,,
BACE_D-MPNN_2_4444,0.881514085,,,,,,,,,,10.87353516,,,,
BACE_D-MPNN_2_6666,0.873286436,,,,,,,,,,10.95878887,,,,
BACE_D-MPNN_2_8888,0.855973813,,,,,,,,,,10.01921177,,,,
BACE_D-MPNN_2_314,0.774261603,,,,,,,,,,10.45984983,,,,
BACE_D-MPNN_2_271,0.843957259,,,,,,,,,,10.0832293,,,,
BACE_D-MPNN_2_1618,0.85988045,,,,,,,,,,10.92292309,,,,
BACE_D-MPNN_2_1729,0.815373815,,,,,,,,,,10.7949512,,,,
BACE_GIN_2_42,0.766233766,,,,,,,,,,12.4497695,,,,
BACE_GIN_2_123,0.871568627,,,,,,,,,,11.59954596,,,,
BACE_GIN_2_456,0.809851088,,,,,,,,,,9.449857473,,,,
BACE_GIN_2_789,0.848128342,,,,,,,,,,11.15148211,,,,
BACE_GIN_2_1024,0.815305762,,,,,,,,,,9.520776987,,,,
BACE_GIN_2_2048,0.746456414,,,,,,,,,,12.22390962,,,,
BACE_GIN_2_3141,0.866504854,,,,,,,,,,12.58592725,,,,
BACE_GIN_2_9999,0.88627451,,,,,,,,,,12.38591623,,,,
BACE_GIN_2_7777,0.799463327,,,,,,,,,,11.82435083,,,,
BACE_GIN_2_5555,0.824542897,,,,,,,,,,9.532643318,,,,
BACE_GIN_2_1111,0.865506329,,,,,,,,,,11.09742808,,,,
BACE_GIN_2_2222,0.758290346,,,,,,,,,,9.524270058,,,,
BACE_GIN_2_3333,0.83495671,,,,,,,,,,12.00130367,,,,
BACE_GIN_2_4444,0.914788732,,,,,,,,,,12.56503677,,,,
BACE_GIN_2_6666,0.793470418,,,,,,,,,,12.34034634,,,,
BACE_GIN_2_8888,0.813625205,,,,,,,,,,12.27981687,,,,
BACE_GIN_2_314,0.81109353,,,,,,,,,,9.552937269,,,,
BACE_GIN_2_271,0.865512159,,,,,,,,,,11.40972233,,,,
BACE_GIN_2_1618,0.813994374,,,,,,,,,,9.487052441,,,,
BACE_GIN_2_1729,0.80975781,,,,,,,,,,11.582021,,,,
BACE_SchNet_2_42,0.777378027,,,,,,,,,,26.59674525,,,,
BACE_SchNet_2_123,0.824019608,,,,,,,,,,27.22434759,,,,
BACE_SchNet_2_456,0.731386025,,,,,,,,,,27.16912675,,,,
BACE_SchNet_2_789,0.804278075,,,,,,,,,,27.39189386,,,,
BACE_SchNet_2_1024,0.889360198,,,,,,,,,,27.46457195,,,,
BACE_SchNet_2_2048,0.753100638,,,,,,,,,,27.28786445,,,,
BACE_SchNet_2_3141,0.789846278,,,,,,,,,,27.4978013,,,,
BACE_SchNet_2_9999,0.818627451,,,,,,,,,,27.00938082,,,,
BACE_SchNet_2_7777,0.787745975,,,,,,,,,,27.45010495,,,,
BACE_SchNet_2_5555,0.777601969,,,,,,,,,,27.47931576,,,,
BACE_SchNet_2_1111,0.83931083,,,,,,,,,,26.85299754,,,,
BACE_SchNet_2_2222,0.752118644,,,,,,,,,,27.43769765,,,,
BACE_SchNet_2_3333,0.734848485,,,,,,,,,,27.46502447,,,,
BACE_SchNet_2_4444,0.831866197,,,,,,,,,,27.30056572,,,,
BACE_SchNet_2_6666,0.877435065,,,,,,,,,,27.55161524,,,,
BACE_SchNet_2_8888,0.828252864,,,,,,,,,,26.92537904,,,,
BACE_SchNet_2_314,0.771184951,,,,,,,,,,27.56272602,,,,
BACE_SchNet_2_271,0.845799558,,,,,,,,,,27.21199131,,,,
BACE_SchNet_2_1618,0.808720113,,,,,,,,,,27.34745264,,,,
BACE_SchNet_2_1729,0.801772552,,,,,,,,,,27.41124082,,,,
BACE_DimeNet_2_42,0.814496314,,,,,,,,,,19.42383671,,,,
BACE_DimeNet_2_123,0.90745098,,,,,,,,,,19.25179052,,,,
BACE_DimeNet_2_456,0.840015273,,,,,,,,,,19.07402873,,,,
BACE_DimeNet_2_789,0.828520499,,,,,,,,,,19.44491458,,,,
BACE_DimeNet_2_1024,0.884234712,,,,,,,,,,19.71682501,,,,
BACE_DimeNet_2_2048,0.851346563,,,,,,,,,,19.72549248,,,,
BACE_DimeNet_2_3141,0.830097087,,,,,,,,,,19.92758727,,,,
BACE_DimeNet_2_9999,0.90372549,,,,,,,,,,19.59571505,,,,
BACE_DimeNet_2_7777,0.833452594,,,,,,,,,,19.29881549,,,,
BACE_DimeNet_2_5555,0.873241913,,,,,,,,,,19.091537,,,,
BACE_DimeNet_2_1111,0.860407876,,,,,,,,,,19.27810979,,,,
BACE_DimeNet_2_2222,0.780858511,,,,,,,,,,19.64442182,,,,
BACE_DimeNet_2_3333,0.835227273,,,,,,,,,,19.82380652,,,,
BACE_DimeNet_2_4444,0.908098592,,,,,,,,,,19.74602628,,,,
BACE_DimeNet_2_6666,0.901785714,,,,,,,,,,19.56599617,,,,
BACE_DimeNet_2_8888,0.844312602,,,,,,,,,,19.40994406,,,,
BACE_DimeNet_2_314,0.783579466,,,,,,,,,,19.20709348,,,,
BACE_DimeNet_2_271,0.850405306,,,,,,,,,,19.3569901,,,,
BACE_DimeNet_2_1618,0.866561181,,,,,,,,,,19.44669938,,,,
BACE_DimeNet_2_1729,0.833801334,,,,,,,,,,19.70304537,,,,
BACE_Uni-Mol_2_42,0.628378378,,,,,,,,,,26.94475365,,,,
BACE_Uni-Mol_2_123,0.799411765,,,,,,,,,,20.46492171,,,,
BACE_Uni-Mol_2_456,0.611111111,,,,,,,,,,24.18110681,,,,
BACE_Uni-Mol_2_789,0.790017825,,,,,,,,,,28.65255642,,,,
BACE_Uni-Mol_2_1024,0.705019441,,,,,,,,,,21.93341684,,,,
